importer_iso3,canal,q_sea_predict,v_sea_predict,q_sea_import,v_sea_import,q_sea_export,v_sea_export,q_canal,v_canal,q_canal_import,q_canal_export,v_canal_import,v_canal_export,share_q,dep_share_sea,oil_v_total,oil_q_total,oil_q_canal,oil_v_canal,dep_oil_share_q,dep_oil_share_v,criticality_oil_tonnes,rerouting_share,Stakes_ic,total_naval_fleet,proximity_score,ability_score,Entity,Year,regime_score,regime_scaled
ARE,Malacca Strait,334663854.64655393,366389007574.1256,64080389.85835705,148505908723.45273,270583464.78819686,217883098850.67288,196048541.8092531,190689405313.29916,22046954.616914857,174001587.19233823,58027615564.07607,132661789749.22308,23.00941665945064,0.5858073379818816,471846.401,942194.2119999998,551944.2831936565,276411.0841061414,0.5858073379818816,0.5858073379818816,48.3,0.8,5.658898884904974,181,0,181,United Arab Emirates,2024,1,0.2
ARE,Panama Canal,334663854.64655393,366389007574.1256,64080389.85835705,148505908723.45273,270583464.78819686,217883098850.67288,1455972.2786110868,1347279405.3421245,1315767.440037194,140204.8385738928,1158825842.800665,188453562.54145968,6.157253704042887,0.004350551332018727,471846.401,942194.2119999998,4099.064284036934,2052.7919883787927,0.004350551332018727,0.004350551332018728,48.3,0.4,0.1260789776019027,181,0,181,United Arab Emirates,2024,1,0.2
ARE,Strait of Hormuz,334663854.64655393,366389007574.1256,64080389.85835705,148505908723.45273,270583464.78819686,217883098850.67288,239294008.4741527,273675262133.67288,44886415.33069571,194407593.14345703,115167974958.7384,158507287174.93448,11.013866712990689,0.7150279456587163,471846.401,942194.2119999998,673695.191817893,337383.36277348886,0.7150279456587163,0.7150279456587163,48.3,0,34.535849775315995,181,0,181,United Arab Emirates,2024,1,0.2
ARE,Suez Canal,334663854.64655393,366389007574.1256,64080389.85835705,148505908723.45273,270583464.78819686,217883098850.67288,32184975.779704604,82530230573.5806,18681734.456468888,13503241.323235717,55817085789.41663,26713144784.163963,12.87404774451186,0.09617105442622684,471846.401,942194.2119999998,90611.81084232789,45377.96591139025,0.09617105442622684,0.09617105442622684,48.3,0.4,2.7870371572720534,181,0,181,United Arab Emirates,2024,1,0.2
ARE,Taiwan Strait,334663854.64655393,366389007574.1256,64080389.85835705,148505908723.45273,270583464.78819686,217883098850.67288,128803912.72674598,124073138370.78828,11847993.226575464,116955919.50017051,35280746102.72875,88792392268.05952,30.18175180408299,0.38487548308071307,471846.401,942194.2119999998,362627.4524993517,181602.11152477085,0.38487548308071307,0.38487548308071307,48.3,0.8,3.7178971665596876,181,0,181,United Arab Emirates,2024,1,0.2
ARG,Gibraltar Strait,130162645.49811006,118096850141.16422,22732305.580429144,46881323286.76064,107430339.9176809,71215526854.40356,21137298.136987355,20457462778.06533,2439599.591551993,18697698.54543536,10825196143.331451,9632266634.73388,13.665491262793957,0.16239143001510573,0.31,0,0,0.050341343304682776,NA,0.16239143001510573,27.4,0.4,NA,44,0,44,Argentina,2024,3,0.6
ARG,Malacca Strait,130162645.49811006,118096850141.16422,22732305.580429144,46881323286.76064,107430339.9176809,71215526854.40356,5128031.1285890555,8191737642.0098,626409.4367192005,4501621.691869855,5587011452.404737,2604726189.6050625,23.00941665945064,0.03939710282443141,0.31,0,0,0.012213101875573737,NA,0.03939710282443141,27.4,0.8,NA,44,0,44,Argentina,2024,3,0.6
ARG,Panama Canal,130162645.49811006,118096850141.16422,22732305.580429144,46881323286.76064,107430339.9176809,71215526854.40356,14100965.95987708,14699551963.643633,3895632.245559881,10205333.7143172,7797903875.401083,6901648088.242549,6.157253704042887,0.10833343088499091,0.31,0,0,0.03358336357434718,NA,0.1083334308849909,27.4,0.4,NA,44,0,44,Argentina,2024,3,0.6
ARG,Strait of Hormuz,130162645.49811006,118096850141.16422,22732305.580429144,46881323286.76064,107430339.9176809,71215526854.40356,6508018.392083211,6322255703.820522,129167.4726514407,6378850.91943177,163941636.68716022,6158314067.133362,11.013866712990689,0.049999125072928134,0.31,0,0,0.015499728772607722,NA,0.049999125072928134,27.4,0,NA,44,0,44,Argentina,2024,3,0.6
ARG,Suez Canal,130162645.49811006,118096850141.16422,22732305.580429144,46881323286.76064,107430339.9176809,71215526854.40356,6068473.289293512,7069525592.0650215,803223.184455104,5265250.104838408,5062804971.658532,2006720620.4064896,12.87404774451186,0.046622233791196455,0.31,0,0,0.014452892475270901,NA,0.046622233791196455,27.4,0.4,NA,44,0,44,Argentina,2024,3,0.6
ARG,Taiwan Strait,130162645.49811006,118096850141.16422,22732305.580429144,46881323286.76064,107430339.9176809,71215526854.40356,13179913.317450378,9431563236.821804,493367.6094987578,12686545.70795162,3797447616.772127,5634115620.049677,30.18175180408299,0.10125726368738985,0.31,0,0,0.03138975174309085,NA,0.10125726368738985,27.4,0.8,NA,44,0,44,Argentina,2024,3,0.6
ARM,Gibraltar Strait,3849596.7444645287,6124680482.815974,2982643.946491411,3516459710.052556,866952.797973118,2608220772.763418,390355.9502800546,1080706105.911943,202763.4850560184,187592.4652240362,537893630.3928633,542812475.5190798,13.665491262793957,0.10140177691114302,285.129,421.91,42.78242369658035,28.9125872488973,0.10140177691114302,0.10140177691114302,NA,0.4,NA,0,0,0,Armenia,2024,3,0.6
ARM,Malacca Strait,3849596.7444645287,6124680482.815974,2982643.946491411,3516459710.052556,866952.797973118,2608220772.763418,472202.53609279345,1538197093.430089,134847.31782023204,337355.21827256144,462164926.0191848,1076032167.4109042,23.00941665945064,0.12266285729064744,285.129,421.91,51.752686119497064,34.974737836425014,0.12266285729064744,0.12266285729064744,NA,0.8,NA,0,0,0,Armenia,2024,3,0.6
ARM,Panama Canal,3849596.7444645287,6124680482.815974,2982643.946491411,3516459710.052556,866952.797973118,2608220772.763418,6320.103884167388,13063763.15505325,6238.947283936583,81.15660023080527,12176945.614419172,886817.5406340784,6.157253704042887,0.001641757384914482,285.129,421.91,0.6926738582692692,0.46811264140328135,0.0016417573849144822,0.001641757384914482,NA,0.4,NA,0,0,0,Armenia,2024,3,0.6
ARM,Strait of Hormuz,3849596.7444645287,6124680482.815974,2982643.946491411,3516459710.052556,866952.797973118,2608220772.763418,361353.4801433064,307696782.105493,321518.2085019842,39835.27164132222,191243340.94532388,116453441.16016912,11.013866712990689,0.09386787867142432,285.129,421.91,39.60379669026064,26.764454377704546,0.09386787867142432,0.09386787867142432,NA,0,NA,0,0,0,Armenia,2024,3,0.6
ARM,Suez Canal,3849596.7444645287,6124680482.815974,2982643.946491411,3516459710.052556,866952.797973118,2608220772.763418,801922.5495639546,1926883382.4177496,496497.9751419409,305424.57442201365,902579770.8750126,1024303611.5427368,12.87404774451186,0.20831339041344196,285.129,421.91,87.8895025493353,59.3961886951943,0.20831339041344196,0.20831339041344196,NA,0.4,NA,0,0,0,Armenia,2024,3,0.6
ARM,Taiwan Strait,3849596.7444645287,6124680482.815974,2982643.946491411,3516459710.052556,866952.797973118,2608220772.763418,336393.8926024975,938860755.408388,88389.34471378675,248004.54788871072,125419010.0571147,813441745.3512733,30.18175180408299,0.08738418980798707,285.129,421.91,36.868263521887826,24.915766655761548,0.08738418980798707,0.08738418980798707,NA,0.8,NA,0,0,0,Armenia,2024,3,0.6
AUS,Gibraltar Strait,1584647873.2482371,574937081090.5121,58894928.72537011,198742975869.9263,1525752944.522867,376194105220.5858,36626258.41307449,36101631225.78386,3957118.718632965,32669139.694441527,20993461454.087967,15108169771.695892,13.665491262793957,0.02311318434296535,5202191.222,8745959.239999998,202146.9681701811,120239.20470144218,0.02311318434296535,0.02311318434296535,51.1,0.4,0.7086502319553175,44,0,44,Australia,2024,4,0.8
AUS,Malacca Strait,1584647873.2482371,574937081090.5121,58894928.72537011,198742975869.9263,1525752944.522867,376194105220.5858,147983731.0364751,79847572194.84695,11757309.378513245,136226421.65796185,34307456888.135715,45540115306.71124,23.00941665945064,0.09338587678355041,5202191.222,8745959.239999998,816749.071940594,485811.18846215954,0.09338587678355041,0.09338587678355041,51.1,0.8,0.9544036607278851,44,0,44,Australia,2024,4,0.8
AUS,Panama Canal,1584647873.2482371,574937081090.5121,58894928.72537011,198742975869.9263,1525752944.522867,376194105220.5858,7309507.1696647,16361871773.095753,3090656.2764312727,4218850.893233427,10131192169.447634,6230679603.648118,6.157253704042887,0.004612701214612148,5202191.222,8745959.239999998,40342.49680929633,23996.153768364053,0.004612701214612148,0.004612701214612148,51.1,0.4,0.14142541924000845,44,0,44,Australia,2024,4,0.8
AUS,Strait of Hormuz,1584647873.2482371,574937081090.5121,58894928.72537011,198742975869.9263,1525752944.522867,376194105220.5858,15371133.150065595,8817066794.372164,1985279.703487035,13385853.446578562,1953630170.9452772,6863436623.426887,11.013866712990689,0.0097000307825849,5202191.222,8745959.239999998,84836.07385123282,50461.41499029296,0.0097000307825849,0.0097000307825849,51.1,0,0.4956715729900884,44,0,44,Australia,2024,4,0.8
AUS,Suez Canal,1584647873.2482371,574937081090.5121,58894928.72537011,198742975869.9263,1525752944.522867,376194105220.5858,52314630.55833269,56367802862.0043,7694591.327856503,44620039.230476186,34567067346.75934,21800735515.24497,12.87404774451186,0.03301341038693808,5202191.222,8745959.239999998,288733.941617553,171742.0737232129,0.03301341038693808,0.03301341038693808,51.1,0.4,1.0121911624635216,44,0,44,Australia,2024,4,0.8
AUS,Taiwan Strait,1584647873.2482371,574937081090.5121,58894928.72537011,198742975869.9263,1525752944.522867,376194105220.5858,683516768.583599,140096175280.4454,6410092.638484596,677106675.9451144,29933687390.6481,110162487889.7973,30.18175180408299,0.4313366900764617,5202191.222,8745959.239999998,3772453.1101252455,2243895.942842304,0.4313366900764617,0.43133669007646175,51.1,0.8,4.408260972581438,44,0,44,Australia,2024,4,0.8
AUT,Gibraltar Strait,28536887.322277136,77520020831.12273,16674672.291215146,28650156462.52248,11862215.03106199,48869864368.60024,9165914.57437405,19443672378.70823,6181467.586424674,2984446.9879493755,8854519823.441296,10589152555.266932,13.665491262793957,0.32119531716476796,4690501.470000001,7494772.609,2407285.8652255703,1506567.1073184605,0.32119531716476796,0.32119531716476796,11,0.4,2.1198890932874686,0,0,0,Austria,2024,4,0.8
AUT,Malacca Strait,28536887.322277136,77520020831.12273,16674672.291215146,28650156462.52248,11862215.03106199,48869864368.60024,1762584.2803525291,9718806081.700932,573126.644782523,1189457.635570006,2840822705.242157,6877983376.458776,23.00941665945064,0.06176512036673948,4690501.470000001,7494772.609,462915.5323162271,289709.3878749185,0.06176512036673948,0.061765120366739486,11,0.8,0.1358832648068268,0,0,0,Austria,2024,4,0.8
AUT,Panama Canal,28536887.322277136,77520020831.12273,16674672.291215146,28650156462.52248,11862215.03106199,48869864368.60024,312481.41893028095,887790776.9420378,36106.306307792336,276375.11262248864,118817133.47198004,768973643.4700577,6.157253704042887,0.010950087702324295,4690501.470000001,7494772.609,82068.41737752788,51361.40246438103,0.010950087702324295,0.010950087702324295,11,0.4,0.07227057883534034,0,0,0,Austria,2024,4,0.8
AUT,Strait of Hormuz,28536887.322277136,77520020831.12273,16674672.291215146,28650156462.52248,11862215.03106199,48869864368.60024,613309.6231874457,752697713.4338634,518801.2710862068,94508.35210123895,370967198.5427557,381730514.8911076,11.013866712990689,0.02149181921143409,4690501.470000001,7494772.609,161076.29794343622,100807.40960420587,0.02149181921143409,0.02149181921143409,11,0,0.236410011325775,0,0,0,Austria,2024,4,0.8
AUT,Suez Canal,28536887.322277136,77520020831.12273,16674672.291215146,28650156462.52248,11862215.03106199,48869864368.60024,3243726.7894839356,13697515366.652905,1412297.9255080556,1831428.86397588,4702320609.602638,8995194757.050264,12.87404774451186,0.11366785567225271,4690501.470000001,7494772.609,851914.7312161649,533159.2441224493,0.11366785567225271,0.11366785567225272,11,0.4,0.7502078474368679,0,0,0,Austria,2024,4,0.8
AUT,Taiwan Strait,28536887.322277136,77520020831.12273,16674672.291215146,28650156462.52248,11862215.03106199,48869864368.60024,780883.8906098632,5138658222.852371,219948.49450930243,560935.3961005608,1250182861.6441708,3888475361.2082,30.18175180408299,0.02736401772874056,4690501.470000001,7494772.609,205087.09054555514,128350.96538176367,0.02736401772874056,0.02736401772874056,11,0.8,0.06020083900322922,0,0,0,Austria,2024,4,0.8
AZE,Gibraltar Strait,31778844.72092497,31128443981.989456,2571033.87854896,4469186790.230783,29207810.84237601,26659257191.758675,4244000.703742332,4640069833.936851,716212.7718685452,3527787.9318737863,1071438345.165926,3568631488.7709246,13.665491262793957,0.13354798580666605,1086574.21,1949825.527,260395.27180527116,145109.79717496937,0.13354798580666605,0.13354798580666605,5.8,0.4,0.4647469906071978,38,0,38,Azerbaijan,2024,1,0.2
AZE,Malacca Strait,31778844.72092497,31128443981.989456,2571033.87854896,4469186790.230783,29207810.84237601,26659257191.758675,2647821.9160717195,2509154769.7449665,410758.72225923394,2237063.193812486,961461589.6194932,1547693180.125473,23.00941665945064,0.08332026979974654,1086574.21,1949825.527,162459.98897207298,90533.65633464645,0.08332026979974654,0.08332026979974654,5.8,0.8,0.09665151296770595,38,0,38,Azerbaijan,2024,1,0.2
AZE,Panama Canal,31778844.72092497,31128443981.989456,2571033.87854896,4469186790.230783,29207810.84237601,26659257191.758675,62263.15714001942,50502915.917638786,51774.77416585043,10488.382974168995,40021769.21915848,10481146.698480308,6.157253704042887,0.001959264337228152,1086574.21,1949825.527,3820.2236188681873,2128.8860994048528,0.001959264337228152,0.001959264337228152,5.8,0.4,0.006818239893553969,38,0,38,Azerbaijan,2024,1,0.2
AZE,Strait of Hormuz,31778844.72092497,31128443981.989456,2571033.87854896,4469186790.230783,29207810.84237601,26659257191.758675,524357.390667633,657705456.98989,431139.6541205172,93217.7365471158,593550247.6378349,64155209.352055095,11.013866712990689,0.016500203052452905,1086574.21,1949825.527,32172.517112355992,17928.695096558604,0.016500203052452905,0.016500203052452905,5.8,0,0.09570117770422684,38,0,38,Azerbaijan,2024,1,0.2
AZE,Suez Canal,31778844.72092497,31128443981.989456,2571033.87854896,4469186790.230783,29207810.84237601,26659257191.758675,5228357.562969104,4694690938.264656,909370.1208999204,4318987.442069184,1643383671.4128077,3051307266.851848,12.87404774451186,0.164523210610185,1086574.21,1949825.527,320791.55583173595,178766.67759542537,0.164523210610185,0.164523210610185,5.8,0.4,0.5725407729234437,38,0,38,Azerbaijan,2024,1,0.2
AZE,Taiwan Strait,31778844.72092497,31128443981.989456,2571033.87854896,4469186790.230783,29207810.84237601,26659257191.758675,1151390.396621124,1024474643.9341896,216701.137721687,934689.2588994371,471707425.1076246,552767218.826565,30.18175180408299,0.03623134845625725,1086574.21,1949825.527,70644.80809764242,39368.04882609244,0.03623134845625725,0.03623134845625725,5.8,0.8,0.0420283642092584,38,0,38,Azerbaijan,2024,1,0.2
BDI,Gibraltar Strait,514807.9681500344,691517685.7909404,487108.6989703973,606118406.477892,27699.269179637133,85399279.31304833,17403.50288529005,47086013.30855548,13179.336858184288,4224.166027105764,30598344.584175523,16487668.724379951,13.665491262793957,0.03380581490964416,NA,NA,NA,NA,NA,NA,NA,0.4,NA,NA,0,NA,Burundi,2024,1,0.2
BDI,Malacca Strait,514807.9681500344,691517685.7909404,487108.6989703973,606118406.477892,27699.269179637133,85399279.31304833,93279.49129849256,216263016.09015808,93039.96485892448,239.5264395680926,213868182.44440356,2394833.645754516,23.00941665945064,0.1811927885143134,NA,NA,NA,NA,NA,NA,NA,0.8,NA,NA,0,NA,Burundi,2024,1,0.2
BDI,Panama Canal,514807.9681500344,691517685.7909404,487108.6989703973,606118406.477892,27699.269179637133,85399279.31304833,2.7398160112438914,13389.22366721932,1.0839082244922489,1.6559077867516423,1319.180804796777,12070.042862422544,6.157253704042887,5.322015549000605e-6,NA,NA,NA,NA,NA,NA,NA,0.4,NA,NA,0,NA,Burundi,2024,1,0.2
BDI,Strait of Hormuz,514807.9681500344,691517685.7909404,487108.6989703973,606118406.477892,27699.269179637133,85399279.31304833,36534.680831644066,79268005.55727676,35356.44164159039,1178.2391900536768,55706532.1786204,23561473.37865635,11.013866712990689,0.07096759003737194,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,Burundi,2024,1,0.2
BDI,Suez Canal,514807.9681500344,691517685.7909404,487108.6989703973,606118406.477892,27699.269179637133,85399279.31304833,17427.059566068794,50657429.79020248,15967.688635404274,1459.3709306645194,45119928.16974219,5537501.620460293,12.87404774451186,0.033851573099563784,NA,NA,NA,NA,NA,NA,NA,0.4,NA,NA,0,NA,Burundi,2024,1,0.2
BDI,Taiwan Strait,514807.9681500344,691517685.7909404,487108.6989703973,606118406.477892,27699.269179637133,85399279.31304833,46994.8800526177,113810595.07516102,46086.030584373104,908.8494682445933,109358922.908353,4451672.166808022,30.18175180408299,0.09128623284813188,NA,NA,NA,NA,NA,NA,NA,0.8,NA,NA,0,NA,Burundi,2024,1,0.2
BEL,Gibraltar Strait,151370213.25542176,269110593103.84244,99974468.6582107,161260821384.7312,51395744.59721108,107849771719.11124,36775474.68062116,69173772053.7102,24905650.14000621,11869824.540614951,40309423450.993225,28864348602.71698,13.665491262793957,0.24295053755765217,22133773.071000002,30212350.72,7340106.848304319,5377412.065778536,0.24295053755765217,0.24295053755765214,27.1,0.4,3.9503757406874245,9,0,9,Belgium,2024,4,0.8
BEL,Malacca Strait,151370213.25542176,269110593103.84244,99974468.6582107,161260821384.7312,51395744.59721108,107849771719.11124,14018914.166447824,33978870377.95615,10840254.086084168,3178660.080363655,24278500562.56211,9700369815.39404,23.00941665945064,0.0926134268093574,22133773.071000002,30212350.72,2798069.332145356,2049884.5723259845,0.0926134268093574,0.0926134268093574,27.1,0.8,0.5019647733067171,9,0,9,Belgium,2024,4,0.8
BEL,Panama Canal,151370213.25542176,269110593103.84244,99974468.6582107,161260821384.7312,51395744.59721108,107849771719.11124,2094448.1119233156,3940821260.949286,1234883.215439658,859564.8964836575,2163283905.8681417,1777537355.0811443,6.157253704042887,0.013836593520477827,22133773.071000002,30212350.72,418036.01621075557,306256.02105792525,0.013836593520477825,0.013836593520477827,27.1,0.4,0.22498301064296947,9,0,9,Belgium,2024,4,0.8
BEL,Strait of Hormuz,151370213.25542176,269110593103.84244,99974468.6582107,161260821384.7312,51395744.59721108,107849771719.11124,3537483.2830787245,5688249675.085506,3207054.5576522965,330428.725426428,4515217192.450306,1173032482.6352005,11.013866712990689,0.023369744991437538,22133773.071000002,30212350.72,706054.9319182743,517260.63236761733,0.023369744991437538,0.023369744991437538,27.1,0,0.6333200892679574,9,0,9,Belgium,2024,4,0.8
BEL,Suez Canal,151370213.25542176,269110593103.84244,99974468.6582107,161260821384.7312,51395744.59721108,107849771719.11124,21248235.01608275,48376618092.43373,16261592.688345926,4986642.327736824,32936126191.48111,15440491900.95262,12.87404774451186,0.14037263051369642,22133773.071000002,30212350.72,4240987.14456877,3106975.9491694868,0.14037263051369644,0.14037263051369642,27.1,0.4,2.282458972152704,9,0,9,Belgium,2024,4,0.8
BEL,Taiwan Strait,151370213.25542176,269110593103.84244,99974468.6582107,161260821384.7312,51395744.59721108,107849771719.11124,4958957.414454983,14207431712.736729,3711987.273248676,1246970.1412063062,10294383955.625322,3913047757.111407,30.18175180408299,0.032760457343660135,22133773.071000002,30212350.72,989770.4270142595,725112.5285467489,0.032760457343660135,0.032760457343660135,27.1,0.8,0.1775616788026379,9,0,9,Belgium,2024,4,0.8
BEN,Gibraltar Strait,6173381.807986269,5756427306.805688,5366227.309848614,4354874165.842368,807154.4981376547,1401553140.9633195,1686825.8165233766,1397014008.359935,1611433.95478523,75391.86173814654,1286937102.6654382,110076905.69449677,13.665491262793957,0.27324177719596,NA,NA,NA,NA,NA,NA,NA,0.4,NA,2,0,2,Benin,2024,2,0.4
BEN,Malacca Strait,6173381.807986269,5756427306.805688,5366227.309848614,4354874165.842368,807154.4981376547,1401553140.9633195,86055.16506717289,74400236.04209894,85511.8648504948,543.3002166780732,73406499.99656169,993736.0455372497,23.00941665945064,0.013939712096835902,NA,NA,NA,NA,NA,NA,NA,0.8,NA,2,0,2,Benin,2024,2,0.4
BEN,Panama Canal,6173381.807986269,5756427306.805688,5366227.309848614,4354874165.842368,807154.4981376547,1401553140.9633195,35041.21965530175,21466357.271994315,35036.25219309138,4.967462210369376,21458642.43266987,7714.839324439268,6.157253704042887,0.005676178915415576,NA,NA,NA,NA,NA,NA,NA,0.4,NA,2,0,2,Benin,2024,2,0.4
BEN,Strait of Hormuz,6173381.807986269,5756427306.805688,5366227.309848614,4354874165.842368,807154.4981376547,1401553140.9633195,170109.54143715164,406413848.98475,90984.8680638457,79124.67337330594,132541437.92534606,273872411.0594039,11.013866712990689,0.027555324897787368,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0,2,Benin,2024,2,0.4
BEN,Suez Canal,6173381.807986269,5756427306.805688,5366227.309848614,4354874165.842368,807154.4981376547,1401553140.9633195,205994.95218358017,326396613.9167995,189549.8850848549,16445.06709872527,307739328.6245566,18657285.29224291,12.87404774451186,0.03336825075635082,NA,NA,NA,NA,NA,NA,NA,0.4,NA,2,0,2,Benin,2024,2,0.4
BEN,Taiwan Strait,6173381.807986269,5756427306.805688,5366227.309848614,4354874165.842368,807154.4981376547,1401553140.9633195,378336.5532278067,476394539.47130936,235433.09698781537,142903.45623999138,328873959.2482384,147520580.22307098,30.18175180408299,0.06128513754622582,NA,NA,NA,NA,NA,NA,NA,0.8,NA,2,0,2,Benin,2024,2,0.4
BFA,Gibraltar Strait,4852314.552695373,7709482066.605476,3571880.979638262,2742090789.8530145,1280433.5730571111,4967391276.752462,2352416.440096826,1588553877.4414034,1729855.4287010685,622561.0113957566,921879778.3478912,666674099.0935123,13.665491262793957,0.48480295631083953,15.684000000000001,24.743,11.995479547999102,7.6036495667792074,0.48480295631083953,0.48480295631083953,NA,0.4,NA,0,0,0,Burkina Faso,2024,0,0
BFA,Malacca Strait,4852314.552695373,7709482066.605476,3571880.979638262,2742090789.8530145,1280433.5730571111,4967391276.752462,132536.1281591624,172096504.00748825,50992.437390833824,81543.69076832858,69350242.80331561,102746261.20417264,23.00941665945064,0.027314001744907692,15.684000000000001,24.743,0.675830345174251,0.42839280336713226,0.027314001744907692,0.027314001744907692,NA,0.8,NA,0,0,0,Burkina Faso,2024,0,0
BFA,Panama Canal,4852314.552695373,7709482066.605476,3571880.979638262,2742090789.8530145,1280433.5730571111,4967391276.752462,94637.10946641536,38522482.163845316,93081.0077149089,1556.1017515064557,36676693.45306557,1845788.7107797456,6.157253704042887,0.0195034984724653,15.684000000000001,24.743,0.4825750627042089,0.30589287004214577,0.0195034984724653,0.0195034984724653,NA,0.4,NA,0,0,0,Burkina Faso,2024,0,0
BFA,Strait of Hormuz,4852314.552695373,7709482066.605476,3571880.979638262,2742090789.8530145,1280433.5730571111,4967391276.752462,35519.47036273804,281509209.61639625,22694.053639496116,12825.41672324192,27130464.565469462,254378745.0509268,11.013866712990689,0.007320108780459753,15.684000000000001,24.743,0.18112145155491566,0.11480858611273077,0.007320108780459753,0.007320108780459753,NA,0,NA,0,0,0,Burkina Faso,2024,0,0
BFA,Suez Canal,4852314.552695373,7709482066.605476,3571880.979638262,2742090789.8530145,1280433.5730571111,4967391276.752462,645730.5295598927,378791735.4539753,567632.808573728,78097.72098616476,265151010.24311003,113640725.21086527,12.87404774451186,0.1330768074796802,15.684000000000001,24.743,3.292719447469727,2.0871766485113046,0.1330768074796802,0.1330768074796802,NA,0.4,NA,0,0,0,Burkina Faso,2024,0,0
BFA,Taiwan Strait,4852314.552695373,7709482066.605476,3571880.979638262,2742090789.8530145,1280433.5730571111,4967391276.752462,268197.4499684488,441574912.8565716,206986.3134258846,61211.136542564185,335901565.385514,105673347.4710576,30.18175180408299,0.055272065950355574,15.684000000000001,24.743,1.367596727809648,0.8668870823653769,0.055272065950355574,0.055272065950355574,NA,0.8,NA,0,0,0,Burkina Faso,2024,0,0
BGD,Gibraltar Strait,65795072.55464669,86258293937.37596,62039689.86372825,37045633668.98823,3755382.690918449,49212660268.38773,5171323.609236551,27450947615.775772,3752246.622562844,1419076.9866737074,3915713421.5046287,23535234194.271145,13.665491262793957,0.07859742999662264,38910.592,54765.17,4304.401615328138,3058.272530847145,0.07859742999662264,0.07859742999662264,12.3,0.4,0.5800490333750752,118,0,118,Bangladesh,2024,1,0.2
BGD,Malacca Strait,65795072.55464669,86258293937.37596,62039689.86372825,37045633668.98823,3755382.690918449,49212660268.38773,40512893.773609206,39268976574.73107,39588145.14071769,924748.6328915154,30820984451.23885,8447992123.492221,23.00941665945064,0.6157435838369333,38910.592,54765.17,33721.3020452389,23958.947367296703,0.6157435838369333,0.6157435838369333,12.3,0.8,1.5147292162388557,118,0,118,Bangladesh,2024,1,0.2
BGD,Panama Canal,65795072.55464669,86258293937.37596,62039689.86372825,37045633668.98823,3755382.690918449,49212660268.38773,547936.9424801684,641186694.5270839,509361.0287545068,38575.91372566167,302838185.26684976,338348509.2602342,6.157253704042887,0.008327932795044407,38910.592,54765.17,456.0806552691821,324.0447951913925,0.008327932795044407,0.008327932795044407,12.3,0.4,0.06146014402742772,118,0,118,Bangladesh,2024,1,0.2
BGD,Strait of Hormuz,65795072.55464669,86258293937.37596,62039689.86372825,37045633668.98823,3755382.690918449,49212660268.38773,14237085.018194962,2354732710.5585856,14129732.527156703,107352.49103825912,1654915709.1144056,699817001.4441801,11.013866712990689,0.21638527727696055,38910.592,54765.17,11850.37649556988,8419.679238930683,0.21638527727696055,0.21638527727696055,12.3,0,2.6615389105066147,118,0,118,Bangladesh,2024,1,0.2
BGD,Suez Canal,65795072.55464669,86258293937.37596,62039689.86372825,37045633668.98823,3755382.690918449,49212660268.38773,8096206.730996242,45892455275.73903,5605792.23521504,2490414.495781202,6072521933.736182,39819933342.002846,12.87404774451186,0.12305187024867043,38910.592,54765.17,6738.9565929863775,4788.021118082953,0.12305187024867041,0.12305187024867043,12.3,0.4,0.9081228024351876,118,0,118,Bangladesh,2024,1,0.2
BGD,Taiwan Strait,65795072.55464669,86258293937.37596,62039689.86372825,37045633668.98823,3755382.690918449,49212660268.38773,8774194.881086593,14798545040.164814,8320142.963193056,454051.9178935381,10705199942.48518,4093345097.679634,30.18175180408299,0.1333564131842716,38910.592,54765.17,7303.286638626875,5188.976983996613,0.1333564131842716,0.1333564131842716,12.3,0.8,0.3280567764333081,118,0,118,Bangladesh,2024,1,0.2
BGR,Gibraltar Strait,20065948.18343862,24153164321.071663,9962011.253467016,12100734705.494917,10103936.929971607,12052429615.576744,3731830.064630172,8605845663.44888,1674199.9236834825,2057630.1409466893,3565403517.887443,5040442145.561437,13.665491262793957,0.18597825682168503,3977408.4930000002,6250873.044,1162526.47233678,739711.4981959052,0.18597825682168503,0.18597825682168503,5.3,0.4,0.5914108566929583,36,0,36,Bulgaria,2024,4,0.8
BGR,Malacca Strait,20065948.18343862,24153164321.071663,9962011.253467016,12100734705.494917,10103936.929971607,12052429615.576744,1916571.034469278,2203243210.5294514,534856.5243708594,1381714.5100984187,1224850099.9337764,978393110.595675,23.00941665945064,0.09551360428863835,3977408.4930000002,6250873.044,597043.4143831322,379896.6208946714,0.09551360428863835,0.09551360428863835,5.3,0.8,0.10124442054595664,36,0,36,Bulgaria,2024,4,0.8
BGR,Panama Canal,20065948.18343862,24153164321.071663,9962011.253467016,12100734705.494917,10103936.929971607,12052429615.576744,306290.2045621212,517420365.0303618,284385.97674591845,21904.22781620274,451160073.1609355,66260291.86942627,6.157253704042887,0.015264177987607734,3977408.4930000002,6250873.044,95414.43872155534,60711.87116657465,0.015264177987607734,0.015264177987607734,5.3,0.4,0.048540086000592585,36,0,36,Bulgaria,2024,4,0.8
